custid,townsize,gender,age,birthmonth,ed,jobcat,union,employ,retire,income,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,addresscat,cars,carown,cartype,carvalue,carbought,carbuy,commute,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,card2,card2type,card2benefit,card2fee,card2tenure,carditems,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,equipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,Customer_cat
3366-QITOVT-91D,5,0,23,May,12,1,0,1,0,20,11.1,0.48,-0.74,1.74,0.56,0,3,0,-1,-1,2,7,0,0,0,0,0,0,7,0,2,1,2,1,1,9.3,0,0,8,25,0,0,0,0,1,0,0,1,0,0,9,4,0,0,0,4,3,4,1,4,2,2,3,0,3,9,2,48.01,1,3,9,0,6.3,1.84,50.45,1,13.25,2.58,114,4.74,0,0,0,1,12.25,2.51,110,4.7,0,0,NA,0,NA,0,0,0,0,0,1,1,0,0,1,31,0,1,1,0,0,0,0,0,0,0,0,0,low_spend_cust
2535-KYGSSP-YNM,4,1,56,February,21,1,0,8,0,58,14.6,0.4,-0.92,8.07,2.09,0,4,1,21,5,2,8,0,0,0,0,0,0,8,0,2,4,3,0,0,31.1,0,1,1,21,1,0,0,1,0,0,0,0,1,0,2,3,1,0,1,1,2,4,0,22,4,3,1,0,18,9,7,440.58,1,3,39,1,14.65,2.68,578.45,0,0,NA,0,NA,1,30.2,1092.15,1,19.25,2.96,720,6.58,0,0,NA,0,NA,1,0,0,3,0,0,0,0,1,1,17,1,1,1,0,1,1,1,0,0,0,0,1,medium_spend_cust
6825-LNJZNU-LZ6,4,0,55,December,19,2,0,11,0,43,6.9,0.88,-0.13,2.09,0.74,0,2,1,18,4,2,0,0,0,0,0,0,0,0,0,2,3,2,1,1,25.1,0,0,4,21,0,0,0,1,0,0,0,1,0,0,9,6,0,0,1,2,4,4,0,20,5,3,3,0,14,10,7,143.13,0,2,39,0,7.9,2.07,300.85,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,4,0,0,0,0,1,1,23,1,1,1,0,1,1,1,0,1,0,0,0,low_spend_cust
2494-PLLYQZ-KM4,4,1,66,November,12,3,1,36,0,242,11.6,13.64,2.61,14.43,2.67,0,5,0,-1,-1,1,6,1,0,0,0,0,0,5,1,1,5,2,1,1,86.3,1,0,1,32,1,0,0,0,0,0,0,1,0,0,9,4,1,0,1,3,3,3,0,34,5,1,3,0,27,12,7,422.03,0,2,68,0,34.4,3.54,2313.25,1,17,2.83,1191.9,7.08,0,0,0,1,16,2.77,1070,6.98,0,0,NA,0,NA,0,0,0,0,1,1,0,0,0,1,21,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
9943-HAMXQB-MUT,5,1,71,November,13,6,0,24,0,108,4.6,2,0.69,2.97,1.09,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,5,1,1,0,55.9,0,0,8,33,0,1,0,0,0,1,0,1,0,0,9,2,0,0,1,4,1,4,0,28,3,4,4,0,18,17,4,208.15,0,2,51,0,5.85,1.77,305.85,0,0,NA,0,NA,1,47.2,2325.3,1,17.5,2.86,845,6.74,1,44.8,3.8,2224.9,7.71,1,1,1,4,1,1,0,1,0,1,20,1,1,1,1,1,1,1,1,1,0,0,1,high_spend_cust
5968-KSASKS-80K,5,1,62,September,10,5,0,33,1,27,12.4,1.5,0.41,1.85,0.61,0,5,0,-1,-1,1,5,0,0,0,0,0,0,5,0,2,4,1,1,1,12.6,0,1,7,31,1,0,0,1,1,1,1,0,1,0,9,4,0,0,1,3,2,3,0,10,4,1,2,0,9,8,4,104.48,1,2,34,0,6.35,1.85,205.5,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,29,1,1,1,0,0,0,0,0,1,0,0,0,low_spend_cust
5692-XEZLHY-RN9,1,1,76,February,16,5,0,22,1,11,10,0.31,-1.17,0.79,-0.23,0,2,0,-1,-1,1,4,3,1,0,0,0,0,0,1,4,5,1,0,0,6.3,0,1,10,18,0,0,0,0,0,0,0,0,0,1,9,4,0,0,1,2,3,4,0,37,4,4,1,0,28,4,0,0,0,2,71,0,22.95,3.13,1583.95,0,0,NA,0,NA,0,0,0,1,33.25,3.5,2340,7.76,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,27,1,1,1,0,0,0,0,0,1,0,0,0,low_spend_cust
1975-DODECQ-CKL,1,1,53,April,17,1,0,6,0,35,9,0.67,-0.4,2.48,0.91,0,4,1,16,3,3,0,0,0,0,0,0,0,0,0,2,3,2,0,0,21.1,1,0,1,21,1,0,0,0,0,0,0,0,0,0,9,7,1,1,1,2,4,2,0,22,1,4,2,0,13,13,5,178.46,0,1,43,0,13.7,2.62,570.95,1,37.5,3.62,1526.9,7.33,0,0,0,1,12.25,2.51,510,6.23,1,24.25,3.19,1062.75,6.97,0,1,1,1,1,1,1,1,0,1,19,1,1,1,1,1,0,1,0,1,0,0,0,medium_spend_cust
8791-CRMUJG-SFB,2,1,28,February,21,1,0,0,0,52,4.5,0.58,-0.54,1.76,0.57,1,1,0,-1,-1,1,5,1,1,0,0,3,0,0,0,2,1,2,1,1,34.2,1,0,1,25,1,0,1,0,0,1,0,1,0,0,9,5,1,0,1,1,2,4,1,8,3,4,4,0,5,13,8,529.96,1,1,13,1,3.95,1.37,44.75,1,36.5,3.6,464.05,6.14,1,47.2,565,1,43.5,3.77,515,6.24,1,46.65,3.84,568.9,6.34,1,1,1,4,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,0,0,0,1,medium_spend_cust
9313-EQZSDU-5OA,3,0,27,May,15,1,0,1,0,21,18.2,0.77,-0.26,3.05,1.12,1,2,0,-1,-1,1,9,0,0,0,0,0,0,9,0,3,2,2,1,0,8.3,1,0,2,31,1,1,0,0,0,0,0,1,0,0,9,3,0,0,0,3,4,4,0,2,2,3,3,0,2,11,3,43.36,0,3,4,1,3.1,1.13,9.25,1,11,2.4,43.7,3.78,1,32.35,97.5,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,3,0,0,0,0,0,1,24,1,0,0,0,1,0,1,1,0,0,0,0,medium_spend_cust
3464-FGVQSF-KB8,4,1,73,April,16,1,0,9,0,43,3.2,0.18,-1.73,1.2,0.18,0,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,5,3,1,0,12.9,0,0,1,24,1,0,1,0,0,1,0,1,0,0,9,3,0,0,1,3,4,2,0,30,2,1,1,1,22,10,5,135.91,1,3,61,0,18,2.89,1042.2,0,0,NA,0,NA,0,0,0,1,17.25,2.85,1065,6.97,0,0,NA,0,NA,1,0,0,3,0,0,0,0,1,1,23,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
2732-OHIHRD-UTV,1,1,24,November,12,1,0,1,0,23,6.6,1.04,0.04,0.48,-0.74,0,4,1,10,1,3,1,0,1,0,0,0,0,0,0,3,2,2,1,0,13.1,0,0,1,32,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,5,4,2,0,6,2,3,3,0,6,5,4,79.53,0,1,33,0,10.8,2.38,357.4,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,14,1,1,1,0,0,0,1,0,1,0,0,0,low_spend_cust
8824-OIWSDO-RNI,5,0,45,March,19,1,0,7,0,107,10.1,2.07,0.73,8.73,2.17,0,2,1,19,4,2,12,1,2,0,0,0,0,9,1,1,4,1,1,1,67.5,1,0,3,21,0,0,1,1,0,0,1,0,0,0,9,3,0,1,1,4,3,1,0,9,1,2,1,0,7,9,5,127.63,0,3,33,0,6,1.79,183.3,1,36.75,3.6,1219.5,7.11,1,48.4,1466.3,1,7.5,2.01,205,5.32,1,48.9,3.89,1450.3,7.28,0,1,1,2,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1,1,1,0,0,medium_spend_cust
5190-YOFIZY-657,1,1,24,November,13,2,1,1,0,24,13.2,1.59,0.46,1.58,0.46,0,4,1,16,3,2,2,0,0,2,0,0,0,0,1,3,2,4,1,1,9.9,0,1,1,14,1,0,0,0,0,1,0,0,0,0,9,5,0,0,1,5,4,2,0,6,2,4,3,0,6,9,0,0,1,3,62,0,17.65,2.87,1044.45,1,33.25,3.5,2088.9,7.64,0,0,0,1,20.5,3.02,1295,7.17,0,0,NA,0,NA,0,1,0,0,1,1,1,1,0,1,23,1,1,1,0,0,0,0,0,0,1,1,0,medium_spend_cust
6566-CLPHVI-URQ,4,0,38,January,9,1,0,12,0,49,25.8,6.37,1.85,6.27,1.84,1,4,1,8,1,3,6,0,0,0,0,0,0,6,0,2,3,4,1,0,24.6,0,1,1,26,1,0,0,0,1,0,0,0,0,0,9,4,0,1,0,4,2,3,0,20,2,1,4,0,17,11,4,94.24,1,3,60,1,15.25,2.72,856.85,1,36.5,3.6,2240.9,7.71,0,0,0,1,11.25,2.42,585,6.37,0,0,NA,0,NA,1,1,0,0,1,1,0,1,0,1,23,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
5427-TAIRTF-3XD,5,0,23,October,18,3,0,0,0,13,10.5,0.75,-0.29,0.62,-0.48,1,1,1,16,3,5,1,0,1,0,0,0,0,0,1,1,2,3,1,0,9.2,0,1,1,29,1,0,0,0,0,1,0,1,0,0,2,3,0,0,0,4,2,1,0,5,2,3,2,0,5,6,3,58.58,0,1,22,0,5.45,1.7,112.4,1,17.5,2.86,355.6,5.87,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,2,0,1,0,0,1,1,19,1,1,0,1,1,1,0,0,1,0,1,1,low_spend_cust
6265-TRTEVP-RH1,2,1,30,September,16,3,0,4,0,25,2.5,0.23,-1.49,0.4,-0.92,0,1,1,19,4,5,0,0,0,0,0,0,0,0,1,1,2,3,1,0,12.4,1,0,1,26,1,0,0,0,1,0,0,1,0,0,9,4,0,0,0,3,1,4,0,1,2,2,2,0,1,10,4,86.28,0,3,5,0,5.15,1.64,20.85,0,0,NA,0,NA,1,21.3,96.05,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,4,0,0,0,1,1,1,22,1,1,0,0,1,1,0,0,0,0,1,0,medium_spend_cust
2501-CHGVLC-ZZV,3,1,64,February,12,2,0,16,0,70,3.7,0.69,-0.37,1.9,0.64,0,1,0,-1,-1,1,2,0,0,2,0,0,0,0,0,2,5,4,1,1,35.2,0,1,1,28,1,0,1,1,0,0,0,1,0,0,2,4,0,0,1,3,1,2,0,22,2,3,4,0,13,10,5,192.11,0,2,33,0,10.4,2.34,344.4,0,0,NA,0,NA,0,0,0,1,11,2.4,355,5.87,0,0,NA,0,NA,0,0,0,0,0,0,0,1,0,1,26,1,1,1,0,0,0,0,0,1,0,0,0,medium_spend_cust
7781-CDOKMV-OE3,4,1,57,July,16,1,0,11,0,72,13.6,5.62,1.73,4.17,1.43,1,4,0,-1,-1,1,2,1,1,0,0,0,0,0,1,1,4,3,1,0,34.4,0,1,1,23,1,0,1,0,0,0,0,0,0,0,9,6,1,1,1,4,2,1,0,35,3,4,1,0,27,10,5,197.13,0,3,69,0,48.7,3.89,3321.65,1,36.5,3.6,2464.9,7.81,1,49.45,3290.15,1,22.25,3.1,1530,7.33,1,36.7,3.6,2497.2,7.82,1,1,1,1,1,1,1,1,0,1,19,1,1,1,1,1,1,0,0,1,0,0,0,medium_spend_cust
6573-XMZZJW-DXC,4,1,52,September,13,2,1,4,0,57,3.2,0.34,-1.08,1.48,0.39,0,1,0,-1,-1,3,6,1,0,0,0,0,0,5,1,4,5,2,1,1,26.8,0,0,5,34,1,0,0,1,1,0,1,1,0,0,9,2,0,0,0,4,1,3,1,16,3,1,4,1,9,10,9,135.46,0,3,29,0,13.25,2.58,441.2,1,29.5,3.38,884.65,6.79,0,0,0,1,40.5,3.7,1115,7.02,0,0,NA,0,NA,1,1,0,0,1,1,1,1,0,1,18,1,1,1,1,0,0,1,0,1,0,0,0,medium_spend_cust
6730-IXOWRR-TS8,4,0,29,February,20,5,0,1,0,34,9.3,0.75,-0.29,2.42,0.88,1,1,1,20,5,2,2,0,0,0,0,0,0,2,1,4,2,0,-1,-1,-1,-1,0,3,28,0,0,1,0,1,0,0,0,1,0,9,5,1,0,0,1,3,4,0,9,3,4,4,0,5,14,3,60.73,1,3,26,1,6.05,1.8,171.15,0,0,NA,0,NA,1,34.25,830.8,0,0,NA,0,NA,1,17.8,2.88,446.35,6.1,1,1,0,4,0,0,0,0,1,1,23,1,1,1,0,1,1,1,0,0,0,0,0,medium_spend_cust
4383-DCJKQQ-CT1,1,1,48,March,10,2,0,1,0,28,5.5,0.41,-0.9,1.13,0.12,1,3,1,12,2,2,4,0,0,0,0,4,0,0,1,2,3,5,1,0,12.8,1,0,1,18,1,0,0,0,0,0,0,0,0,0,9,3,0,0,0,3,1,4,0,16,5,4,4,0,13,10,8,210.58,1,3,28,1,8.05,2.09,245.25,1,16.25,2.79,463.35,6.14,0,0,0,1,20.25,3.01,535,6.28,0,0,NA,0,NA,0,0,0,0,1,1,1,0,0,1,17,1,1,1,1,0,0,0,0,0,0,0,0,medium_spend_cust
7032-SECKLI-CWG,2,1,54,January,15,6,0,19,0,147,3.9,0.99,-0.01,4.74,1.56,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,4,3,1,0,69.6,0,0,1,18,1,0,0,0,0,0,0,0,0,1,9,5,0,0,1,4,4,1,0,32,3,2,4,0,20,19,13,305.61,1,3,62,0,14.55,2.68,920.1,1,24,3.18,1498.3,7.31,0,0,0,1,10,2.3,675,6.51,0,0,NA,0,NA,0,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,0,0,0,0,1,0,medium_spend_cust
9770-ERDOON-B3Y,2,0,31,January,14,2,0,1,0,30,18.9,2.51,0.92,3.16,1.15,1,3,1,12,2,3,0,0,0,0,0,0,0,0,0,2,2,2,0,1,18.8,0,0,8,16,1,0,0,0,0,0,0,1,0,1,9,4,0,0,0,2,1,4,0,3,1,1,4,0,1,8,5,136.05,0,3,8,0,3.2,1.16,25.8,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,19,1,1,1,0,1,1,0,0,0,0,0,0,medium_spend_cust
3485-BOPLMV-12Y,1,1,36,February,21,1,1,2,0,31,18.4,1.1,0.09,4.61,1.53,1,3,0,-1,-1,3,10,0,0,1,0,0,0,9,1,3,2,1,0,1,12.4,1,1,5,20,0,0,0,0,1,0,0,0,0,0,9,2,1,1,1,1,3,3,0,12,4,2,1,1,3,10,1,37.99,0,1,20,1,8.6,2.15,191.3,1,21.75,3.08,432.25,6.07,1,46.55,924.95,1,9.75,2.28,165,5.11,1,52.9,3.97,918.2,6.82,1,1,1,4,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,1,0,0,0,medium_spend_cust
1416-DCKVMY-BIS,4,0,20,December,15,2,0,0,0,45,1.8,0.58,-0.55,0.23,-1.45,0,1,0,-1,-1,1,3,1,1,1,0,0,0,0,0,2,1,3,1,0,23.6,0,1,8,33,1,0,0,0,0,0,0,1,0,0,9,3,1,1,0,3,3,1,0,2,5,1,2,0,3,9,10,100.28,1,1,13,1,3.45,1.24,33.85,0,0,NA,0,NA,0,0,0,1,19.25,2.96,195,5.27,0,0,NA,0,NA,0,0,0,2,1,0,0,0,1,1,34,1,1,1,0,1,1,0,0,0,0,0,0,low_spend_cust
5585-FNATYG-PGX,1,0,47,April,13,1,0,11,0,53,10.6,3.53,1.26,2.09,0.74,1,4,1,16,3,2,0,0,0,0,0,0,0,0,0,2,3,2,1,1,28.3,1,0,4,22,0,0,0,1,0,0,0,1,0,0,1,5,0,1,0,3,2,4,0,22,4,2,3,1,20,12,8,120.26,1,2,55,0,13.4,2.6,770,1,22,3.09,1250.2,7.13,0,0,0,1,11.5,2.44,645,6.47,0,0,NA,0,NA,1,0,0,0,1,1,1,1,0,1,29,1,1,1,0,0,1,1,0,1,0,0,0,medium_spend_cust
9599-KTGIJG-XPT,5,0,73,December,12,1,0,13,0,72,9.5,2.65,0.97,4.19,1.43,0,4,0,-1,-1,1,1,1,0,0,0,0,0,0,1,2,5,0,-1,-1,-1,-1,0,8,24,0,0,1,1,0,1,0,1,1,0,9,6,0,0,1,1,1,1,0,36,2,4,4,0,26,10,5,434.63,0,2,69,0,15.45,2.74,1199.2,0,0,NA,0,NA,0,0,0,1,79.5,4.38,5410,8.6,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
1986-NISNSG-9OV,1,0,70,January,12,1,0,14,0,91,17.1,8,2.08,7.56,2.02,0,4,0,-1,-1,1,8,2,0,0,0,0,0,6,0,2,5,3,1,1,42.6,0,1,1,27,1,0,0,1,0,0,0,0,0,0,9,2,0,0,0,4,1,4,0,32,2,4,2,0,26,10,5,199.51,0,2,64,0,30.9,3.43,1891.35,1,46.5,3.84,3020.95,8.01,0,0,0,1,15.25,2.72,880,6.78,0,0,NA,0,NA,0,0,0,1,1,1,1,1,0,1,18,1,1,1,0,1,0,0,0,1,0,0,0,medium_spend_cust
6924-IUGUYT-882,4,0,72,March,16,1,0,12,1,16,10.5,0.6,-0.5,1.08,0.07,0,2,0,-1,-1,1,4,1,0,2,0,1,0,0,1,4,5,1,0,0,8.6,1,1,10,36,0,0,1,1,0,0,0,1,0,1,2,3,0,1,0,4,4,3,0,38,3,4,3,0,26,12,3,42.93,0,3,71,0,35.75,3.58,2527,0,0,NA,0,NA,0,0,0,1,34.25,3.53,2275,7.73,0,0,NA,0,NA,1,0,0,0,0,1,1,1,0,1,23,1,1,1,0,1,0,0,0,1,0,0,0,low_spend_cust
9793-GDAQAV-HZC,2,0,35,November,16,2,0,3,0,41,28.4,2.61,0.96,9.04,2.2,1,1,1,15,3,2,1,1,0,0,0,0,0,0,1,1,3,3,1,1,23.4,0,0,1,20,1,1,1,0,0,0,0,0,0,1,9,4,0,1,1,4,4,3,0,15,3,1,2,0,9,12,2,51.22,1,1,27,0,8,2.08,198.65,0,0,NA,0,NA,1,23.65,613.15,0,0,NA,0,NA,0,0,NA,0,NA,1,0,0,2,0,0,0,0,0,1,13,1,1,1,0,1,1,1,0,0,0,0,0,low_spend_cust
0673-IKINVE-HK9,3,1,18,November,11,2,0,0,0,17,6.6,0.38,-0.96,0.74,-0.3,1,2,1,12,2,3,0,0,0,0,0,0,0,0,1,4,1,1,1,0,5,0,1,2,29,0,1,1,0,0,0,0,0,0,1,9,2,1,1,0,4,3,2,1,0,3,3,2,0,1,17,3,103.98,1,1,3,0,3.7,1.31,11.75,1,15.25,2.72,60,4.09,0,0,0,1,12.75,2.55,20,3,0,0,NA,0,NA,0,0,0,0,1,0,0,1,0,1,17,1,0,0,0,0,1,0,0,0,0,0,0,medium_spend_cust
3961-NZXCDF-RUB,2,0,22,July,17,5,1,0,0,31,13,1.02,0.02,3.01,1.1,1,2,0,-1,-1,4,6,0,2,0,0,4,0,0,1,2,1,1,1,0,12.7,0,0,3,18,0,0,1,0,0,0,0,0,0,0,2,6,1,1,1,1,1,1,0,5,2,4,3,0,4,9,5,179.35,1,1,14,1,5.4,1.69,72.75,1,25,3.22,374.9,5.93,1,37.65,516.4,1,18,2.89,255,5.54,1,39.45,3.68,532.65,6.28,1,1,1,3,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,0,0,0,0,medium_spend_cust
0163-IJPFTN-CVD,1,1,20,February,15,3,0,0,0,25,28.3,5.12,1.63,1.95,0.67,1,2,1,13,2,4,4,3,1,0,0,0,0,0,1,1,1,2,1,0,7.6,1,0,1,37,1,0,0,1,1,0,0,1,0,0,9,4,0,0,0,1,1,3,0,2,4,1,3,0,2,5,8,359.75,1,3,14,0,4.3,1.46,65,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,3,0,0,0,0,0,1,22,1,1,1,0,1,1,0,0,0,0,0,0,low_spend_cust
2124-HVKIPE-Y3S,5,1,73,November,16,2,0,8,0,32,4.8,0.78,-0.25,0.75,-0.28,0,2,0,-1,-1,1,10,1,0,0,0,0,0,9,1,3,5,2,1,1,17.2,0,0,4,29,0,0,0,1,1,0,0,0,0,1,9,3,0,0,1,4,4,3,0,17,1,2,1,0,19,14,7,196.18,0,1,48,0,15.25,2.72,729.7,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,15,1,1,1,0,0,1,1,0,0,0,0,0,medium_spend_cust
8177-UWVWAI-D86,3,0,28,January,18,1,1,0,0,56,23.2,1.31,0.27,11.68,2.46,0,1,0,-1,-1,4,6,0,0,0,0,0,0,6,0,2,2,5,1,0,27.4,1,0,1,24,1,1,1,1,0,0,0,0,0,0,9,5,0,0,0,4,4,1,0,3,2,1,1,0,2,6,3,152.67,0,3,6,1,3.25,1.18,30.7,0,0,NA,0,NA,1,29,178.35,0,0,NA,0,NA,1,20.4,3.02,87.85,4.48,0,1,1,3,1,0,0,1,1,1,21,1,1,1,1,1,1,1,1,0,0,0,0,medium_spend_cust
1579-PUNBXZ-61O,1,1,42,August,10,2,0,6,0,48,2.9,0.25,-1.4,1.14,0.13,0,4,0,-1,-1,1,4,0,0,0,0,0,0,4,0,1,4,1,1,1,18.2,1,0,3,19,0,0,1,0,1,0,0,1,0,0,1,4,0,0,0,2,1,3,0,9,5,3,4,0,9,15,7,423.62,1,1,30,0,4.25,1.45,135.25,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,1,0,0,1,21,1,1,1,0,0,1,0,0,0,0,0,0,medium_spend_cust
2200-PMYTFO-PHN,5,1,37,October,18,1,1,5,0,44,3.9,0.79,-0.23,0.92,-0.08,0,3,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,3,1,1,1,24.7,0,0,8,27,0,0,1,1,0,0,0,1,0,0,2,4,0,0,0,2,4,4,1,12,3,2,4,0,13,11,8,324.45,0,1,40,0,10.2,2.32,387.9,1,25.25,3.23,1067.6,6.97,0,0,0,1,13.5,2.6,485,6.18,1,24.2,3.19,969.3,6.88,1,0,0,2,1,1,1,1,1,1,24,1,1,1,1,1,0,0,0,0,0,0,0,medium_spend_cust
8390-RSQBFF-Q3F,4,1,33,November,19,1,0,3,0,43,12.1,3.21,1.17,1.99,0.69,1,2,1,16,3,6,0,0,0,0,0,0,0,0,1,3,3,2,1,0,12,1,0,8,29,1,0,0,0,0,0,0,1,0,0,9,3,1,1,0,3,4,1,0,15,1,1,4,1,15,10,8,230.89,1,1,66,0,13.6,2.61,942.2,1,38.25,3.64,2455.25,7.81,1,39.9,2511.85,1,28,3.33,1765,7.48,1,30.6,3.42,2071.85,7.64,0,1,0,0,1,1,1,1,1,1,16,1,1,1,0,1,0,0,0,1,1,0,0,medium_spend_cust
0176-WXKRJL-KXL,3,0,18,April,12,2,0,0,0,19,2.6,0.12,-2.14,0.38,-0.98,1,1,0,-1,-1,2,0,0,0,0,0,0,0,0,0,3,1,2,1,0,7.3,1,0,1,26,1,0,0,1,0,0,0,0,0,0,9,2,1,0,0,2,2,2,0,0,3,1,3,1,0,9,5,84.42,0,3,0,0,9,2.2,NA,0,0,NA,0,NA,0,0,0,1,16.5,NA,NA,NA,0,0,NA,0,NA,1,0,0,1,0,0,0,0,0,1,20,1,1,1,0,1,0,0,0,1,0,0,0,low_spend_cust
9554-BRBGCD-RJE,2,1,60,October,12,1,1,14,0,72,2.3,0.27,-1.32,1.39,0.33,0,5,1,8,1,2,0,0,0,0,0,0,0,0,1,4,5,6,1,1,38.6,0,1,1,22,1,0,0,0,0,0,0,0,0,0,9,5,1,0,1,3,4,4,0,20,4,3,1,1,21,11,9,383.03,1,1,54,0,22.75,3.12,1171.45,1,25,3.22,1343.95,7.2,0,0,0,1,12.75,2.55,635,6.45,0,0,NA,0,NA,0,1,0,0,1,1,1,1,0,1,21,1,1,1,0,0,0,0,0,0,0,0,0,medium_spend_cust
6157-FSTMHB-Z8Y,1,1,36,July,14,2,0,5,0,17,6.6,0.18,-1.72,0.94,-0.06,0,2,0,-1,-1,1,8,0,1,0,0,0,0,7,1,4,3,2,1,0,7.1,0,0,3,18,1,0,1,1,1,0,0,0,0,0,9,6,0,1,0,4,4,3,0,7,2,3,1,0,6,10,3,62.04,1,1,18,0,4.1,1.41,59.25,1,14.75,2.69,220.55,5.4,0,0,0,1,25.25,3.23,390,5.97,0,0,NA,0,NA,0,0,1,0,0,1,1,1,0,1,25,1,1,1,0,1,0,1,0,0,0,0,0,low_spend_cust
2550-LZEMEU-MYD,2,0,69,March,14,3,0,20,0,99,10.6,4.05,1.4,6.44,1.86,0,5,1,17,4,2,1,1,0,0,0,0,0,0,0,3,4,2,1,0,51.1,1,0,3,27,1,0,1,0,0,1,0,1,0,0,9,4,0,0,0,2,3,4,0,18,1,1,2,0,14,10,2,53.47,0,2,45,0,15.1,2.71,731.1,1,29.75,3.39,1306.1,7.17,0,0,0,1,13.5,2.6,595,6.39,0,0,NA,0,NA,0,0,0,0,1,1,1,1,0,1,22,1,1,1,0,0,0,0,0,0,0,0,0,medium_spend_cust
6540-UOHSML-F43,4,0,21,April,16,2,0,0,0,14,24.2,0.77,-0.26,2.62,0.96,1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,2,1,2,1,0,7,0,0,1,38,1,0,0,0,0,1,0,0,0,0,9,2,0,1,0,3,1,2,0,4,5,3,4,0,1,16,5,87.59,0,1,4,0,3.25,1.18,9.95,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,1,0,0,0,0,1,1,19,0,1,0,0,1,1,1,0,0,0,0,0,medium_spend_cust
5026-CWHYKT-2YX,2,1,45,November,10,1,0,15,0,88,8.9,2.4,0.88,5.43,1.69,0,5,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,4,2,1,1,40,0,1,4,29,0,0,0,1,0,0,0,0,0,0,9,3,0,1,0,2,2,3,0,6,5,4,2,0,5,14,6,215.08,1,1,19,0,6.25,1.83,120.05,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,17,1,1,1,0,0,0,1,0,1,0,0,0,medium_spend_cust
1370-VRUSTM-3SJ,1,1,75,August,11,3,0,26,1,24,8.3,0.72,-0.32,1.27,0.24,0,3,1,12,2,2,0,0,0,0,0,0,0,0,1,4,5,0,-1,-1,-1,-1,0,8,29,0,0,0,0,0,0,0,1,0,0,9,4,1,0,0,2,3,2,0,36,3,4,2,0,28,8,7,180.03,0,2,71,0,24.75,3.21,1738.5,0,0,NA,0,NA,0,0,0,1,11.75,2.46,815,6.7,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,25,1,1,1,0,0,0,0,0,1,0,1,0,medium_spend_cust
